2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.6;58.4;31;4.5;6.9;18.5;5.4;2.1;3.7;8.3;9.6
13.5;57.1;30.3;4.5;7;18.5;5.5;2.1;3.8;8.3;9.6
13.6;59.5;31.5;4.7;7;18.9;5.6;2.1;3.8;8.4;9.7
14.2;59.5;32.1;4.7;7.3;19.2;5.6;2.2;3.9;8.4;9.9
14.6;64.5;32.8;4.9;7.6;19.9;5.8;2.2;3.9;8.9;10.3
14.7;63.1;33;5;7.4;20.2;5.8;2.2;4;8.9;10.1
14.1;60.9;31.9;4.8;7.3;19.5;5.8;2.2;3.9;8.7;9.9
13.6;59.1;31.1;4.6;7;19;5.5;2.1;3.8;8.4;9.6
13.5;56.5;30.4;4.5;6.7;18.5;5.4;2.1;3.7;8.1;9.5
13.4;55.7;29.9;4.5;6.7;17.8;5.2;2;3.6;8;9.4
13.2;57.9;29.4;4.5;6.7;18;5.3;2;3.6;8;9.1
13.9;60.2;31.2;4.7;7.1;18.4;5.6;2.1;3.9;8.5;9.7
13.4;57.7;30.7;4.7;6.9;18.3;5.5;2.1;3.8;8.3;9.4
13.1;58.4;29.9;4.5;6.8;18.1;5.4;2;3.7;8;9.4
12.5;54.3;28.7;4.2;6.5;17;5.1;1.9;3.5;7.8;8.9
12.2;52.4;27.7;4.1;6.2;16.6;4.9;1.9;3.4;7.4;8.8
11.8;51.9;27.1;4;6.1;16.5;4.8;1.8;3.4;7.2;8.4
12;51.2;27.3;4;6;16.4;4.8;1.8;3.3;7.3;8.3
11.6;49.2;25.8;3.9;5.9;15.5;4.6;1.8;3.2;7;8.1
11.3;48.9;25.6;3.7;5.8;15.3;4.5;1.7;3.2;6.8;7.8
11.2;47.5;25.3;3.7;5.7;15.3;4.5;1.7;3.1;6.6;7.8
11.3;48.3;25.2;3.7;5.6;15.3;4.5;1.7;3.1;6.8;7.8
11.8;50.1;26;3.9;6;15.8;4.7;1.8;3.2;7.1;8.1
12.1;51.3;27.3;4;6.1;16.4;4.9;1.8;3.3;7.3;8.5
13.1;56.9;29.2;4.4;6.6;17.7;5.3;2;3.5;7.8;9
13.6;59.4;31.1;4.7;7.1;18.8;5.5;2.1;3.8;8.2;9.5
14.5;60.9;32.3;4.7;7.1;19.6;5.7;2.1;3.9;8.6;10.1
14.7;62.9;33;4.9;7.6;19.7;5.8;2.3;4;8.9;10.2
14.8;62.5;34.1;5;7.5;19.9;5.8;2.3;4.1;8.9;10.3
14.9;64.1;34.2;5.1;7.6;20.3;6;2.3;4.2;8.9;10.4
14.8;63.7;33.2;5;7.6;20.3;5.9;2.3;4.2;9;10.4
14.8;63.5;34.5;5;7.6;20.5;5.9;2.3;4.1;8.8;10.5
14.9;64.2;34.5;4.9;7.5;20.2;6;2.3;4.1;8.9;10.6
15;65.3;34.2;5;7.7;20.5;6;2.3;4.2;9.1;10.6
14.7;64.3;33.8;5;7.6;20.4;5.9;2.3;4.1;8.9;10.3
15.1;64.1;33.7;5.1;7.6;20.5;6.1;2.3;4.1;8.9;10.7
14.6;62.3;33.2;4.9;7.5;19.9;5.9;2.2;4;8.8;10.2
14.6;62.6;33.1;4.9;7.6;20.2;5.9;2.2;4;8.8;10.2
14;62.1;32;4.9;7.4;19.4;5.8;2.2;3.9;8.5;10.1
13.8;60.6;31.7;4.7;7.1;19;5.7;2.2;3.9;8.5;10.1
14;59.2;31.5;4.7;7;18.9;5.6;2.1;3.8;8.4;9.8
13.9;59.4;31.6;4.6;7;18.7;5.5;2.1;3.8;8.3;9.7
13.5;58.4;31.1;4.7;7;19.1;5.4;2.1;3.8;8.3;9.6
14.2;60.1;31.9;4.7;7.2;18.8;5.5;2.2;3.9;8.5;9.9
13.9;60.7;32.4;4.7;7.3;19.6;5.6;2.1;4;8.7;10.2
14.9;63.4;33.5;5;7.4;20.1;5.8;2.3;4.1;8.9;10.4
14.8;62.2;33.2;4.9;7.5;20.2;5.8;2.3;4;8.9;10.5
14.6;62;32.8;4.8;7.3;19.6;5.7;2.2;4;8.7;9.9
14.1;60.6;32.1;4.7;7.1;18.9;5.6;2.1;3.8;8.5;9.8
13.5;58.4;31.1;4.5;6.9;18.7;5.4;2.1;3.8;8.3;9.7
13;58.1;30.4;4.4;6.9;18.2;5.4;2;3.7;8.1;9.4
13.3;57.4;30.5;4.4;6.7;18.3;5.3;2;3.6;8.1;9.2
13.9;60.1;32.1;4.7;7;19.1;5.6;2.1;3.9;8.4;9.9
13.8;60;31.5;4.5;7;18.4;5.6;2.1;3.8;8.2;9.7
13.6;60;30.2;4.5;7;18.4;5.3;2.1;3.7;8.2;9.6
12.8;55.3;29.2;4.3;6.6;17.4;5.2;2;3.5;7.6;9
12.4;52.9;27.7;4.1;6.2;16.7;4.9;1.9;3.4;7.5;8.6
12.2;53.6;27.4;4;6.2;16.5;4.9;1.9;3.3;7.4;8.4
12.2;52.3;27.2;4;6.1;16.2;4.9;1.8;3.3;7.2;8.7
11.6;49.9;26.4;3.9;5.9;15.8;4.6;1.8;3.2;6.9;8.1
11.2;48.3;25.7;3.8;5.8;15.3;4.6;1.7;3.1;7;8
11.3;49;25.5;3.8;5.7;15.3;4.4;1.7;3.1;6.9;8
11.3;48.7;25.6;3.8;5.7;15.5;4.5;1.7;3.1;6.9;7.9
11.6;50.8;26.1;3.9;5.9;15.9;4.7;1.8;3.2;7;8.3
12;52.5;27.5;4.1;6.2;16.4;4.9;1.8;3.3;7.3;8.6
12.6;55.9;29.3;4.3;6.5;17.3;5.1;2;3.6;7.8;9.1
13.6;58.9;30.7;4.5;6.9;18.2;5.5;2;3.8;8.2;9.8
14.4;61.7;33;4.8;7.2;19.6;5.7;2.2;3.9;8.7;10
14.6;64;33.1;4.8;7.4;19.9;5.9;2.2;4;8.8;10.2
14.8;64.1;33.3;4.8;7.6;19.7;5.9;2.2;4.1;8.9;10.7
15.2;64.9;34.3;5;7.6;20.3;5.9;2.3;4.1;9.1;10.4
14.8;64.9;33.6;5.1;7.8;20.4;5.9;2.3;4.2;9.2;10.6
15.1;64.3;34;5;7.6;20.7;6.1;2.3;4.1;9;10.6
15.2;63.4;34.2;5.1;7.6;20.6;6;2.3;4.2;9.1;10.6
15;64.9;34.4;5.1;7.9;20.7;6.1;2.3;4.3;9.3;10.8
15.2;65.1;34.2;5.1;7.6;20.4;6.1;2.3;4.1;9.1;10.7
15.1;64.6;34.3;5;7.6;20.7;6;2.3;4.2;9.2;10.6
14.8;64.3;33.4;5;7.5;20.2;6;2.3;4;8.9;10.4
14.7;64;33.6;4.9;7.5;19.6;5.9;2.3;4;8.9;10.5
14.5;61.8;32.6;4.9;7.1;20.1;5.8;2.2;4.1;8.7;10.1
14.3;61.2;32.3;4.8;7.3;19.5;5.8;2.2;3.8;8.7;9.9
13.9;63.5;31.8;4.6;7.2;19.1;5.6;2.2;3.8;8.6;10
14;60.3;31.3;4.6;7.1;18.7;5.5;2.2;3.9;8.4;9.6
13.6;60.4;31.7;4.6;7.1;18.7;5.5;2.1;3.8;8.5;9.8
14.2;61.4;31.6;4.7;7.3;19;5.7;2.1;3.9;8.5;9.9
14.2;62.1;32.4;4.7;7.2;19.7;5.7;2.2;3.9;8.6;10
14.7;63.9;33;5;7.7;20;5.9;2.2;4.1;8.8;10.4
14.7;64.3;34.1;4.9;7.5;20.8;5.9;2.3;4.1;9;10.6
14.7;62;33.1;4.9;7.3;19.8;5.8;2.2;4.1;8.8;10.3
14.3;61.1;32.5;4.8;7.3;19.8;5.6;2.2;3.9;8.5;10
13.8;59.7;31;4.6;7;18.7;5.5;2.1;3.8;8.3;9.8
13.3;57;30.6;4.5;6.9;18.4;5.4;2.1;3.7;8.1;9.5
13.4;57.6;30.9;4.5;6.8;18.1;5.3;2.1;3.7;8;9.2
14.1;60.7;32.3;4.7;7.2;18.6;5.5;2.1;3.8;8.3;10.1
13.8;60.6;31.6;4.7;7.1;18.6;5.5;2.1;3.8;8.2;9.6
13.7;58.7;31.4;4.6;7.1;18.8;5.5;2.1;3.9;8.3;9.8
12.8;55.7;29.9;4.4;6.6;17.7;5.3;2;3.6;7.8;9.3
12.3;55.1;28.3;4.2;6.3;16.8;5;1.9;3.5;7.5;8.8
12.4;53.3;28.1;4.1;6.2;16.6;5;1.9;3.4;7.5;8.8
12.3;52.7;27.7;4;6.3;16.9;4.8;1.9;3.4;7.4;8.6
11.9;50.4;27.1;3.9;6;15.8;4.7;1.8;3.3;7.3;8.2
11.4;49.7;26.2;3.8;5.8;15.4;4.6;1.8;3.1;7;8.3
11.3;49.1;25.9;3.8;5.8;15.2;4.5;1.7;3.1;6.8;7.9
11.3;49.2;25.8;3.8;5.8;15.3;4.5;1.8;3.1;6.9;8.1
11.6;49.9;26.5;3.9;5.9;15.9;4.6;1.8;3.2;7.1;8.1
11.9;51.8;27;4.1;6.1;16.4;4.8;1.9;3.3;7.3;8.6
12.6;55.3;28.8;4.2;6.7;17.7;5.2;2;3.5;7.7;8.9
13.6;58.5;31;4.4;7;18.4;5.4;2.1;3.8;8.3;9.5
14.3;61;32.5;4.8;7.3;19.5;5.7;2.2;3.9;8.7;10.1
14.6;62.9;33.6;4.8;7.3;19.8;5.7;2.2;4;8.8;10.1
14.7;63;33.3;4.9;7.5;20.1;5.8;2.3;4.1;8.9;10.3
14.8;64.7;34.1;5;7.5;20.2;5.9;2.3;4.1;9.1;10.4
15;63.9;34;5;7.6;20.6;5.9;2.3;4.2;9;10.5
14.8;63;34.1;5.1;7.5;20.5;5.9;2.3;4.1;8.9;10.5
15.1;64;33.4;5.1;7.6;20.3;6;2.3;4.1;9.1;10.8
14.8;65.5;34.4;5.1;7.6;20.9;6;2.3;4.1;9.1;10.6
15.2;64.1;34.4;5;7.8;20.6;6;2.3;4.1;9.1;10.6
15;65;34.4;5;7.8;20.5;5.9;2.3;4.1;9;10.5
14.9;64;33.4;5;7.5;19.8;5.9;2.2;4.1;8.9;10.4
14.7;62.2;33.3;4.9;7.4;19.8;5.8;2.2;4;8.8;10.2
14.7;62;33.2;4.8;7.3;19.1;5.8;2.2;4.1;8.8;10.1
14.5;61.4;31.7;4.8;7.2;19.4;5.7;2.2;3.9;8.6;10
13.9;59.8;31.8;4.7;7.1;18.9;5.6;2.1;3.9;8.2;9.7
13.8;59.7;31.6;4.6;7.2;18.5;5.6;2.1;3.8;8.2;9.8
13.8;59.7;30.7;4.5;7;18.8;5.4;2.1;3.8;8.5;9.7
13.8;60.2;31.4;4.6;7;18.8;5.5;2.1;3.8;8.4;9.9
14.3;61;31.9;4.7;7.2;19.3;5.7;2.1;3.9;8.7;10
14.6;61.9;33.1;4.9;7.4;19.8;5.9;2.2;4;8.9;10.3
14.9;64.1;33.7;4.8;7.5;20;5.9;2.3;4.1;9;10.3
14.6;62.8;33;4.9;7.4;19.9;5.9;2.2;4.1;8.7;10.3
14.1;61.1;31.6;4.7;7.2;19.1;5.6;2.1;3.9;8.5;9.8
13.9;58.3;30.7;4.5;7;18.8;5.4;2.1;3.8;8.3;9.7
13.5;58;30.6;4.5;7;18.4;5.4;2.1;3.7;8.1;9.6
13.2;57.5;30.3;4.4;6.8;17.8;5.4;2.1;3.6;8;9.4
13.9;59.2;31.7;4.7;6.9;18.8;5.5;2.2;3.8;8.4;9.8
13.6;59.4;32;4.6;7;19;5.5;2.1;3.9;8.5;9.7
13.6;59.8;31.3;4.5;7;19;5.4;2.1;3.7;8.4;9.7
13.1;56.8;29.8;4.4;6.7;17.7;5.2;2;3.6;8.1;9.1
12.6;53.4;28.5;4.1;6.3;16.7;5.1;1.9;3.5;7.7;8.8
12.3;52.8;28.1;4.1;6.4;16.8;5;1.9;3.4;7.4;8.7
12.3;52.8;28;4.1;6.2;16.7;4.9;1.9;3.4;7.3;8.7
11.7;50.8;26.7;3.9;6.1;16;4.7;1.8;3.2;7.1;8.4
11.6;49.2;26.5;3.8;5.9;15.8;4.6;1.8;3.2;7;8.1
11.3;49.3;25.9;3.7;5.8;15.3;4.5;1.7;3.1;6.8;8
11.4;48.6;25.8;3.7;5.7;15.1;4.5;1.7;3.1;6.8;8.2
11.5;50.2;25.9;3.8;5.9;16;4.6;1.8;3.2;7;8.2
11.9;51.3;27.4;4;6;16.1;4.8;1.8;3.3;7.3;8.4
12.4;55;28.5;4.2;6.5;17;5;1.9;3.5;7.7;9
13.5;57.5;30.4;4.4;6.9;18.3;5.2;2;3.7;8;9.4
14.1;60.6;32.2;4.7;7.1;19;5.5;2.2;3.9;8.4;9.8
14.4;62.3;33.4;4.8;7.4;19.2;5.8;2.2;3.9;8.7;10.1
14.4;62.2;33.1;4.8;7.4;19.4;5.8;2.3;4.1;8.9;10.2
14.8;63.2;33.8;4.9;7.6;19.9;5.9;2.2;4.1;8.9;10.5
15;62.6;33.9;4.8;7.5;20;5.9;2.3;4.2;8.9;10.5
14.6;64.9;34.1;5;7.4;19.9;5.9;2.3;4.2;8.9;10.5
15;64.1;33.6;5;7.6;20.1;5.9;2.3;4.1;8.9;10.4
14.9;63.3;33.9;5;7.6;20.2;6;2.3;4.1;9.1;10.6
15;63.5;33.6;4.9;7.6;20.2;6;2.3;4.2;9.2;10.5
15.1;64.1;33.9;5;7.8;20.1;5.9;2.2;4.1;8.9;10.4
14.8;61.6;33.6;4.9;7.5;19.7;5.8;2.2;4.1;8.8;10.2
14.6;62.3;32.8;4.8;7.5;19.8;5.8;2.2;4;8.7;10
14.2;62.3;32.4;4.8;7.3;19.8;5.8;2.2;4;8.7;10.1
13.7;59.8;31.9;4.6;7.2;18.8;5.6;2.1;3.8;8.5;9.8
14.1;58.5;31.5;4.5;7;18.7;5.5;2.1;3.8;8.2;9.7
13.6;57.8;31;4.5;6.9;18.4;5.3;2.1;3.7;8.1;9.6
13.4;57.9;30.4;4.5;6.8;18.4;5.4;2;3.7;8.1;9.6
13.3;58.4;30.5;4.6;6.9;18.2;5.5;2.1;3.7;8.1;9.6
13.9;59.8;32.2;4.5;7.2;18.8;5.5;2.1;3.8;8.2;9.7
13.9;59.7;32.1;4.8;7.3;19.1;5.7;2.2;4;8.5;10
14.1;62.1;32.9;4.7;7.3;19.3;5.7;2.2;4;8.7;10.1
14.1;61.2;32.4;4.8;7.2;19.7;5.7;2.2;3.9;8.6;10
13.8;58.7;31.4;4.7;7;18.5;5.6;2.1;3.8;8.3;9.7
13.5;59.2;30.3;4.5;6.7;18.3;5.5;2.1;3.7;8.3;9.5
13.2;57.3;29.8;4.4;6.7;18.1;5.3;2;3.6;8.1;9.5
13;55.9;29.7;4.4;6.7;18.1;5.2;2;3.6;7.8;9.3
13.3;58.7;31;4.6;6.9;18.3;5.4;2.1;3.7;8.1;9.6
13.6;58.6;30.9;4.6;7;18.3;5.5;2.1;3.8;8.2;9.6
13.5;57.8;31.1;4.5;6.9;18.5;5.3;2.1;3.8;8.3;9.7
12.9;56.7;29.9;4.4;6.6;17.6;5.2;2;3.6;8;9.3
